;Date;Review;Rating
61;27/01/2023;"Pas de numéro pour appeler le service client, pratiquement tout se fait par le messenger de Facebook ou par un lien dont on doit donner son numéro pour que Red vous appelle et en privé (ce que j'ai horreur car n'importe qui peut se faire passer pour quelqu'un d'autre ou utilise ce procédé pour vous harceler).

Je les avais appelés pour savoir comment je pouvais bloquer un préfixe puisque depuis quelques semaines, j'ai plusieurs numéros qui me harcèlent et qui commencent par un 056800 et dont les 4 derniers chiffres changent sans arrêt.

Je suis tombé comme d'habitude (car ce n'est pas la seule fois mais plutôt à chaque fois) sur un conseiller qui ne lit jamais les messages qu'on lui envoie et qui me demande de réexpliquer alors que j'avais bien expliqué le problème.

J'apprends au bout de la conversation que Red ne dispose d'aucun moyen pour bloquer des préfixes.

Donc suite à cela, de la façon presque unique de contacter le service client et de voir que les employés ne savent pas lire les messages que je leur envoie, j'ai décidé de quitter l'opérateur.";1
62;15/02/2023;Société injoignable , 2 forfaits mobile auprès d’eux dont un suite à portabilité du numéro chez un concurrent mais je paie encore l’abonnement cherchez l’erreur. J’attend de voir comment ils vont résoudre le conflit suite à un courrier en recommandé. A fuir;1
63;19/03/2023;J'ai fait une rendez-vous avec un tecnicien de SFR ave la web de red by sfr. Il a venu à l'heure accordé et on a fait l'instalation : virer le vieux cable telephonique et passer le cable de la fibre. Après il a amené la box et le modem, realise le branchement des apareils, il active la box d'internet et voilà, fibre depuis ma vieux prise avec une vitesse de 40 de telechargement de 70 de monté.;5
64;14/03/2023;Pire réseau au monde, des déconnexions a tout bout de champ, une latence et une stabilité a iech Je tiens qd même a préciser que je capte très mal en pleine ville, c'est pitoyable. Et je ne parle pas des offres que je n'arrête pas de recevoir toutes les semaines par message ou par mail c'est de l harcèlement, idem pour les appels.;1
65;21/02/2023;"J'ai passé 50 minutes sur le tchat a expliqué ma problématique alors que ça aurait été réglé en 5 minutes par téléphone.
Insupportable !
Alors oui c'était pas commun ma demande mais je suis surement pas la première a demandé un transfert d'option d'un fixe vers un mobile.";2
66;06/01/2023;"Habitant à une trentaine de kilomètres de la frontière suisse j’ai eu le droit à un hors forfait de plus de 80€.
Et Sfr ne m’a jamais prévenu que j’étais sur le réseau Suisse et pour causse je n’avais jamais eu de soucis précédemment !
Ça fait mal de se faire voler comme cela, c’est de l’extorsion de fond!";1
67;19/01/2023;"Client depuis l’époque numricable, j ai déménagé fin octobre. Après 2 mois à tenter de faire raccorder mon nouvel appartement (relié à la fibre) sans succès et a le faire balader de service en service, j’ai abandonné. J’ai souscris chez Free : box reçu en 72h et rdv technicien 1 semaine après.
Je n’aurais jamais dû être aussi patient avec Red. Ils l’ont vraiment pris pour un imbecile.";1
68;31/01/2023;"Operateur correct. Ils ont tendance a vouloir imposer des options. Et on tendance a oublier des options gratuite lors de déménagement de lignes. C'est assez pénible.
Par contre, un coup de fil, et généralement le problème est résolu rapidement";3
69;22/01/2023;"J’ai souscris à une offre sport et résilier cette dernière avant la fin du premier mois d’inscription (moins de 30 jours).
Mais ils m’ont facturés quand même le deuxième mois sous prétexte que il faut résilier l’abonnement avant la fin du mois calendaire. Une fois basculé sur un nouveau mois calendaire, ils ont pour obligation de facturer même si on s’est désabonné avant que cela fasse 30 jours … C’est la première fois que je vois un tel fonctionnement. Mais c’est pas tout, j’ai même pas accès au service 😂
Donc ils me prennent de l’argent mais j’ai pas le service. C’est pas beau ça ?
Merci REDBYSFR.";1
70;22/03/2023;"Bonjour,
Un rendez-vous était pris avec le tech pour l'installation de la fibre à mon domicile.
Je suis à mon compte, j'ai pris ma journée, ce dernier n'est jamais venue et n'a jamais appelé.
Je les ai contacté 3 fois, ils devaient me rappeler quelques jours plus tard.
Chose qu'ils n'ont jamais fais.
Quand je les rappelle la femme me dit que c'était un pré rendez-vous, que c'était pas grave.
Ma réponse et ma journée à zéro ?
Bref, ils sont totalement incompétent.";1
71;12/02/2023;"Problème sur ma fibre optique, 2 semaines d'attentes pour avoir un technicien.

Jour de congé posé pour être présente, aucune trace du technicien le jour J.

Le lendemain je reçois un sms : ""Suite à l'intervention de notre technicien, vos services sont de nouveau fonctionnels""

Jour de congé posé pour rien, technicien absent, problème toujours présent.

RED c'est pas cher, et on comprends vite pourquoi. Impossible de parler à un humain de vive voix ou de face à face. Et les techniciens sont tous en sous-traitances ce qui fait qu'ils ne sont pas investis.";1
72;10/03/2023;"N'y allez pas !!!! C'est littéralement du foutage de tronche, j'ai des soucis de connexion depuis 8 mois avec eux, le service après vente est désastreux, et imprécis.
Je n'arrête pas de rater des cours car je suis en formation distanciel à cause d'eux.
Je ne vous recommande vraiment pas cet opérateur si vous voulez une intervention rapide car il mettent parfois 3 semaine à rétablir internet
Il est préférable d'aller chez Orange";1
73;09/04/2023;La fibre que j'ai fait installer il y a 1 mois fonctionné part intermittences ça passe moins bien que l'adsl et depuis une semaine elle est totalement coupée.Un soit-disant probleme d'accés au placard technique de ma residence lors du 1er passage du technicien, il n'a pas pu resoudre le pb, j'avais repris rdv pour aujourd'hui mais il a été annulé et je ne sais pas pourquoi.C'est lamentable je suis obligé d'attendre encore c'est soulant meme si ils font des geste commerciaux.;1
74;15/02/2023;"Augmentation du forfait mobile de 0,69€ à compter de janvier 2023, sans aucune communication de RED auprès des clients.
Il serait bien qu'ils apprennent à utiliser pour communiquer les moyens mis en place:
Appli RED & Moi
Info RED (Texto)
Email (Lors de l'envoie de la facture)";1
75;19/12/2022;"Demandée le 27 octobre, ma box a été résiliée effectivement le 19 novembre avec mail de confirmation. On me prélève l’abonnement de décembre et la facture de résiliation suivante mentionne le 6 décembre de fin de contrat. Le service « client » par chat ne veut pas corriger l’erreur sous prétexte que les factures ne sont pas modifiables !!!
Face à un service incompétent, la seule solution est donc de contester les prélèvements bancaires.";1
76;30/12/2022;"Pour le portable rien à dire.
Par contre pour la box, horrible.
J'ai été obligé de changer 3 fois de box (starter).
Aucun sav, dès qu'on appelle SFR et qu'ils voient client Red, on est considéré comme des moins que rien.
Il y a quelques temps c'était 10€ la fibre et 10€ pour 60go.
Maintenant on est à 20€ la fibre + 15€ le forfait mobile ...
Soit 35€ soit quasiment 100% d'augmentation ....
Bref il vaut mieux aller chez SFR directement, le service client est mauvais mais avec la box power vous n'aurez aucun soucis !";1
77;04/03/2023;Car il faut mettre une étoile. Un des pires opérateurs que j'ai connu (1 an) en terme de réseau, d incidents techniques. Quitté pour un autre opérateur avec une portabilité le 11 janvier, ils retirent sur ton compte l intégralité forfait de janvier et des portions telles que Deezer. Et impossible après 29 tentatives de les joindre pour remboursement de la période du 11 au 30. Drôle de manières !!! A fuir;1
78;22/12/2022;"j'ai la box red sfr adsl 15 euro a vie qui est passé a 16 euro et mon mobile 5 go 5euro qui est passé a 6 euro ce mois ci ,déjà j'avais quitté red mobile quand j'avais 50 go à 10 euro qui sont passé a plus de 13 euro ,pour prendre red 5 go a 5 euro .
Point de vue fonctionnement ,aucun problème mais prix a vie qui change ,c'est inacceptable ,quand on sait que a la poste le forfait est a 9.99 euro pour 50 go dont 15 go internationale et A VIE ,une règle de 3 fait que mon abonnement5 go dont 2 go internationale devrait etre a 1 euro au lieu de 5 euro et il se permette de rajouter 1 euro d'augmentation par mois
pour le mobile c'est sur meme s'il font des offres 50 go a 5 euro je ne reviendrais pas ,car je choisis les offres qui sont respectées a vie .et red ne fait plus partie de ces revendeurs .";1
79;13/01/2023;J'étais abonné avec red by SFR pendant plus de 2 ans ( 2020 jusqu'en avril 2023 ) et je vois a quel point la qualité réseau se dégrade constamment soit disant 5G mais le débit ne dépasse pas les 20 Mbps, et ça ne capte presque pas quant au SAV il est quasi inexistant j'ai donc résilié mon abonnement avec eux pour passer chez un autre opérateur.;1
80;28/12/2022;"Très déçu de cet opérateur !
Alors que j'avais les appels depuis l'Europe inclus dans mon forfait, ils ont décidé de me le retirer, car je voyage trop souvent et trop long temps selon eux. J'ai donc reçu 67 euros pour 13 minutes d'appel en Europe.";1
81;22/02/2023;"Chez Red by SFR depuis quelques années, force est de constater que la fidélité ne paye pas même pour un service sans engagement.
Problème sur ma ligne fixe FIBRE apparu le 1 octobre, signalé le 5octobre,, j'ai rappelé le 14octobre pour confirmer le problème toujours défaillant, on m'a enfin proposé une clef 4G wifi et une expansion de Go sur le téléphone car j'ai aussi mon forfait chez eux.
Nous sommes le 19 décembre, le problème n'est toujours pas réglé. Après de multiples manipulations du boitier fibre. Epuisant.";1
82;13/02/2023;"Abonnement internet : Coupures fréquentes. Débit plus faible que annoncé. Pour le prix, ok.
Puis internet à été coupé chez moi il y a 20 jours, aucune nouvelle, et le service client ne m'est plus accessible car l'incident est supposé être en cours de résolution, de façon prioritaire. Déconseille vivement.";1
83;10/02/2023;"Activation de compte chronophage et aucun respect client.
Une fois le contrat validé, le vendeur m’informe que je serai contactée 48h après pour prise de rdv

Cela ne s’est pas produit, je l’es rappelle 4 jours après (un mardi) et ils m’informent qu’un rdv téléphonique est programmé pour le vendredi
Un jour avant je reçois en message qui annule le rdv (tout cela pour booker un technicien encore après)
En les rappelant je suis informée que le rdv pourrait être organisé juste en début de semaine prochaine, sans précision de jour
Donc j’ai un délai de 2 semaines au lieu de 48h comme convenu au début (pour prise de rdv avec le technicien)
L’entreprise n’a aucune organisation et aucun respect vis à vis du client
En complément, la personne au téléphone est très mal polie dans sa façon de parler et me traite comme si elle me faisait une faveur

Même pas commencé à utiliser leurs services et je suis déjà extrêmement insatisfaite
Très mauvaise entreprise";1
